tx_hash,from_address,to_address,amount,timestamp,block_number,gas_fee
4748a5fd-41b5-4b48-ad3e-dfbfafcf8727,0x9d41de86596445d9b20cc01216d51a64,0x944e52e8dc164c10a97c5aa7e59ce01b,1070.320613,2025-11-12 20:49:09.864262,1000332,2.711049
58fd3ce6-8783-4b6e-9081-63eaeec9bed4,0x79cb675db17a41d689db9291daa686ec,0x017fcadd3b364e25913fbda080bea17c,828.160721,2025-11-12 20:49:09.864262,1000624,1.680604
eb81f983-5990-4459-b5d9-ffa9b535eab4,0x3fc05703661e47b598a4ede1e4f7af03,0x443e92061f85478f83f195e27b5b434d,1078.286311,2025-11-12 20:49:09.864262,1000316,1.871583
1c4bb607-1127-40e5-ab31-33974ebf01ec,0x017fcadd3b364e25913fbda080bea17c,0x5a46feed37ec42ec97573addb8a4caed,811.240063,2025-11-12 21:49:09.864262,1000625,2.114372
af77a251-eeb0-4025-8596-15d7367b74a5,0xea1a174e4792450c935900782dddd54b,0xf8fc2aba6791420bb79bca03e3b5c27c,1026.03295,2025-11-12 21:49:09.864262,1000308,1.489963
91589b10-1296-4765-be3d-505dfd545b60,0x3e97df071991447fa30a99efd1b42b31,0x86ae70fc185d44d4a7d9f2811148b129,801.61539,2025-11-12 21:49:09.864262,1000627,0.833251
6299d486-8a6f-48e0-827e-907f75926b21,0x5ffb2b0d94ad4b00b28e4652e178ef85,0x73c661076fcf4ce08445db319c298b1c,740.792665,2025-11-12 21:49:09.864262,1000612,1.964265
47f331a5-1035-41a2-a334-fe44ca2cd7c8,0x5a999639921d4c9cb647f872e2ccca5e,0xdb672dfc151047ed968304b251ebc554,783.244212,2025-11-12 22:49:09.864262,1000586,2.109023
e7ecf4b6-caca-4383-8432-40c577754007,0x247ba61e82194e11ac489c0a9c351990,0xce0d997d35154cb18aac142f189a49dd,995.445837,2025-11-12 22:49:09.864262,1000305,1.878039
83b97f93-d9e2-4d7f-ac8f-cb9f4ba942fd,0x22bb3e6e92264e1781dc500202877047,0x8d8b2d895afe4897b9959478da948c31,791.901061,2025-11-12 22:49:09.864262,1000603,2.132497
82e51e89-6b70-4f75-97ec-638e014f8436,0x86ae70fc185d44d4a7d9f2811148b129,0xe27df15482154ba58f2c0c34274b61dd,771.715099,2025-11-12 22:49:09.864262,1000628,1.553894
9f5f6dfb-c14a-47b0-9eaa-de77e8182a12,0x75c23515b14d46e9a85df0e195afea71,0x8e767bcef0ea46b7a9617e35973c60b5,813.196764,2025-11-12 22:49:09.864262,1000614,1.557038
a3cc1cb6-16d7-41b3-ad12-c10f3acb9028,0x3344ae18f32141eb88a2276a377a5ca8,0xcdbaa2dba0aa4841a2f3332f2c3e6b88,739.306684,2025-11-12 22:49:09.864262,1000602,1.414025
2013e266-05a3-4d8a-8cc2-750b7d5ed887,0xd8447586581c40fe8d89e5e4897f4abb,0x9d58a325ae2c48dd917838ad6d53e5fa,1099.368889,2025-11-12 23:49:09.864262,1000310,2.120128
45022408-d072-4f10-835f-9bc993436c49,0xc4d532fc3a7d4592b3438241fc66455b,0x86c09c6584a24a85ac4bd7060026ff5c,742.783017,2025-11-12 23:49:09.864262,1000617,1.132504
ea02fb03-b7f6-4a50-9f6a-97968fde4057,0x7db262feacd94236a9288341a07a6ddd,0x5ee45607449042f3be5a9eb2a2774eee,819.057784,2025-11-12 23:49:09.864262,1000597,1.085968
d9cdfb79-5971-464e-acd0-3f0774694983,0x85d7c50331a74d61bcced8a13f44756b,0x1726d89b2030443abbc77f9ed9d8c827,792.95521,2025-11-13 00:49:09.864262,1000608,1.457091
865922eb-3919-4d00-ad1d-ffa31d271c43,0x0030fdaa7ab44208931aac33a1e3db36,0xe7ff2ecadf0f4db0a846ea5f0a114bfc,1010.508497,2025-11-13 00:49:09.864262,1000324,1.751603
31f93629-cfb6-43ef-b583-412823a48a22,0x2eea722ca8bd49ecb49dfa0cb0ab246f,0x5753e525105141feb33732c661d06059,1027.792302,2025-11-13 00:49:09.864262,1000330,1.042397
2c3b7d00-5a9d-4b82-be55-e496882d8e11,0x071e84feb31d4b048256bb3a6876533b,0x1253f1dbdefa4149906a467f1e3d877a,1032.164839,2025-11-13 01:49:09.864262,1000313,2.76035
92ca661b-483d-4628-9281-6c5005397a87,0xdb672dfc151047ed968304b251ebc554,0xb6f65259856f493987819632f0989003,756.623309,2025-11-13 01:49:09.864262,1000587,0.968446
bf68959a-7c2d-4c6b-8adf-9f2c13624363,0xbca0ebbf641e4247a7ae6a564093be17,0x75a001c483b84c12ab9333e45daff42f,803.604003,2025-11-13 01:49:09.864262,1000593,1.583709
46cca9a6-d532-4dd1-bb18-db5aa70c06f4,0x20dc5521dcfb4c08aa4af49228a6856f,0x79757a5f0a604172abc64eeb84fd826d,989.399691,2025-11-13 01:49:09.864262,1000321,2.182015
c4e200fe-0600-48e8-92dc-a20bd8f9fc47,0xf61faab06de640adb2fe336c92e93220,0x1706cd856fee4c7ab6892d11e0d33a0e,783.612421,2025-11-13 01:49:09.864262,1000620,1.200609
94ac568e-72c7-4045-9239-49e0afbf1bba,0x1726d89b2030443abbc77f9ed9d8c827,0x85e4cd81aab54a5eaceb83d1d792ea56,771.38042,2025-11-13 01:49:09.864262,1000609,1.296266
e081076e-3ea3-422e-9288-49dcae20c2d8,0xcba38908e28845d1afe2f42064ddbbbf,0x03ec55c626b540b78cf54c686dea3233,1107.571448,2025-11-13 01:49:09.864262,1000318,2.761304
1f2121cd-f9ef-4e3a-8753-75c7be219794,0x5ee45607449042f3be5a9eb2a2774eee,0xe37b205d89734686ae0bf3f385b01928,810.440945,2025-11-13 01:49:09.864262,1000598,0.899879
4428d47c-3048-451a-9238-be43385d39b0,0x79757a5f0a604172abc64eeb84fd826d,0x2f4764e295a2492bbc020e6531439100,960.902688,2025-11-13 03:49:09.864262,1000322,1.816805
c2e04761-e8dd-40a4-8196-21ec47fbf06d,0x944e52e8dc164c10a97c5aa7e59ce01b,0xee44ddf687a44d639213d7e78cfd504f,1033.163729,2025-11-13 03:49:09.864262,1000333,1.931183
3c3315ef-3f1e-4540-bfc9-997ca160c956,0xb23419e1b9ba4b99ae1dd38e267ba030,0x54825f054f6d4aadb1d9a8445385fd76,755.203201,2025-11-13 04:49:09.864262,1000590,1.982855
d679fe30-256e-4d77-977b-77a6fdb06ce6,0x8d8b2d895afe4897b9959478da948c31,0x3e94a244c15449069b404a14918eda15,777.53817,2025-11-13 04:49:09.864262,1000604,2.236195
109fd569-af0a-430c-a2b2-1194d777a76f,0xf8fc2aba6791420bb79bca03e3b5c27c,0x5114334565c947538926560dcf096f14,983.340785,2025-11-13 04:49:09.864262,1000309,2.36299
fe2aa36d-73bd-48ef-9955-41baf5183b5c,0xce0d997d35154cb18aac142f189a49dd,0xbf491ba4d493456b8acb7df3c7ef0a70,947.176239,2025-11-13 05:49:09.864262,1000306,1.174487
b5fa73cc-cd12-4b23-ab78-af7e1505d3d0,0x5a46feed37ec42ec97573addb8a4caed,0x691fa07cef6340bca79759f69d5e9d4b,797.614326,2025-11-13 06:49:09.864262,1000626,2.145712
acd2ca4e-5feb-4739-83e3-b0d7c75be5b0,0xe37b205d89734686ae0bf3f385b01928,0x1561813383ea4b53a0f62c3471008f43,797.241599,2025-11-13 06:49:09.864262,1000599,2.242516
e2f8c7a7-ae86-4c69-912d-82c38674e049,0x9d58a325ae2c48dd917838ad6d53e5fa,0x129218ed86ea48af876889ef9ed2241d,1048.587724,2025-11-13 06:49:09.864262,1000311,2.30044
af076e3c-9519-469c-96a5-e008b433bd23,0x5753e525105141feb33732c661d06059,0x2b054c054a714ab5999539b43d676da5,981.018995,2025-11-13 06:49:09.864262,1000331,1.388897
2b97e359-3997-4436-a528-1f489ddd274c,0x86c09c6584a24a85ac4bd7060026ff5c,0xe535a9b466f4427dae383482e3a8de3d,730.51625,2025-11-13 07:49:09.864262,1000618,1.242903
036a3f8d-27bf-455f-91a5-19683bc0080b,0xee44ddf687a44d639213d7e78cfd504f,0x37ec5f2368794f6e9deda3594de2fe5c,1000.679029,2025-11-13 07:49:09.864262,1000334,1.532466
bf1191be-524f-4fcb-9d02-3113a526f5ee,0x1706cd856fee4c7ab6892d11e0d33a0e,0x821eca5b2e6d46868bd0b05f247b6509,760.328374,2025-11-13 07:49:09.864262,1000621,1.415441
fabc62ab-bc43-469b-ab40-c54d5f9d690e,0xbf491ba4d493456b8acb7df3c7ef0a70,0xf61faab06de640adb2fe336c92e93220,912.777873,2025-11-13 07:49:09.864262,1000307,2.001891
a16f5e60-9cb4-48e8-b8a2-608b0a6c7909,0x3e94a244c15449069b404a14918eda15,0x9fb73fc117774233b1776187079ce20d,759.577129,2025-11-13 07:49:09.864262,1000605,0.973369
dd6b268a-a231-4f64-a9d7-f3632d69f253,0x03ec55c626b540b78cf54c686dea3233,0x81b6565505544361a8150afee3eb8182,1090.452,2025-11-13 08:49:09.864262,1000319,2.923863
bc457813-ae07-4ba9-9851-d13777f6fda5,0x73c661076fcf4ce08445db319c298b1c,0x8cf92ea7caf24181acc8e7d3369c4a54,704.60822,2025-11-13 08:49:09.864262,1000613,1.741606
336b488e-af69-4cf6-bc7b-c31e60309991,0x75a001c483b84c12ab9333e45daff42f,0x2b360caf0e8a4e00aa582741bb089481,770.003668,2025-11-13 08:49:09.864262,1000594,2.079188
6626a333-a75e-4156-886a-905069323113,0x0b4b8cdb814043148f67a5a59576ad8c,0xf73053454637441fbbcf3b2c5458b210,1046.295557,2025-11-13 08:49:09.864262,1000327,1.319551
231fc22a-652a-47b7-b853-19ea3c24d7d7,0x821eca5b2e6d46868bd0b05f247b6509,0x2caed0ad4be3441d9f9fe6bf3fb0b944,737.426532,2025-11-13 08:49:09.864262,1000622,2.095632
9e8abf00-953c-46d4-a383-7bc004ba3a04,0x443e92061f85478f83f195e27b5b434d,0x97f3c9ec97ec49738432e049a0b3da72,1032.983804,2025-11-13 08:49:09.864262,1000317,1.33696
5173d1a5-945a-44eb-98f8-ded2e4c2226f,0xb6f65259856f493987819632f0989003,0x921c858c912346e580dab438f1cc9c63,721.554584,2025-11-13 09:49:09.864262,1000588,2.097541
8b723351-e14b-44f6-9e59-3ce38f815c6e,0x54825f054f6d4aadb1d9a8445385fd76,0xbfd9022f7b2d4549ac106323fd8c61f9,717.776902,2025-11-13 09:49:09.864262,1000591,1.692383
fc0e45a7-3cbf-444b-97d7-6c6c1de80002,0xe7ff2ecadf0f4db0a846ea5f0a114bfc,0xaae08d1572a844c18bc01bea3cc2ba95,980.263146,2025-11-13 10:49:09.864262,1000325,1.68028
d1837510-42f6-4d99-ac3b-43e66c0809de,0x1253f1dbdefa4149906a467f1e3d877a,0xebcb7c30291f4d33b54af6436f48d7fc,1014.268688,2025-11-13 10:49:09.864262,1000314,2.491789
2f9e7663-87e5-4023-bf4e-4a8c8d0329d3,0x8e767bcef0ea46b7a9617e35973c60b5,0x00aee4050db7423899518f1b4e1ed2df,778.968325,2025-11-13 10:49:09.864262,1000615,2.053509
106b4ced-1aeb-40e2-b28b-d7fa29a322c7,0x85e4cd81aab54a5eaceb83d1d792ea56,0x50907cfa936747169942907bb2a54e43,739.152586,2025-11-13 11:49:09.864262,1000610,1.415014
20e38040-eaa2-464c-9b19-260d7fee1b47,0x72ba087a83ed4463a21813773a990595,0x4733ed26fae3437cbfabd79852655779,118.231641,2025-11-13 13:49:09.864262,1003108,0.254565
8aef6bef-faf6-4786-8f53-9f18459b2b24,0xce0d997d35154cb18aac142f189a49dd,0x851a9a6c93924b38a7aca2fc6d83e8a6,15.881399,2025-11-13 13:49:09.864262,1003167,0.032987
d8a4cb1b-5c41-4e9c-8562-b26d720b5c9c,0xfeb40df51e2a4dfe9bf70b36cc9e307e,0xbc4087ccd296431ba9b1b7846952d16d,235.937555,2025-11-13 13:49:09.864262,1001262,0.357811
dcda446a-7af0-441f-8f26-6c1fe6cf0e7a,0x4144c43546c34b07a7b2ae59e1db2b7f,0xe34e9442f8444a24ba0fa1afd32776a9,118.827044,2025-11-13 13:49:09.864262,1001197,0.338063
40bad4a2-f96b-4be4-bfae-3afb98f55935,0x3b25dfdaf0ef467eb10d74ba232aa99f,0x4635dd81cc8248ceb73800502c2de389,245.405698,2025-11-13 13:49:09.864262,1001198,0.388177
cab74485-47a0-41d8-8977-62fd2ea921af,0x443e92061f85478f83f195e27b5b434d,0xea1fc76e81f44646a6ecfd9a11e098c1,137.791278,2025-11-13 13:49:09.864262,1004584,0.392385
234f777b-6e46-4fa5-a585-d8d63661ce71,0xf2d9c89f31df4641b489851ee28ea66c,0xbfefa5406ddc4b368da1ca729965a3dd,293.456124,2025-11-13 13:49:09.864262,1004477,0.299531
4fb8a998-2a60-4221-b7be-d54a2ee188d0,0xa6dccaee8ef640ad81fa365a3203b026,0x20d0353f1f074c63b6e929fc31c49eb9,47.343794,2025-11-13 13:49:09.864262,1003105,0.131267
4d596a5f-b1aa-4bfa-b90e-4f4b6c9e2d24,0x5c853986ece0410fbb9f5b9eb6ee6051,0x16a88448cbfc444c8746207d7da7bb88,152.34259,2025-11-13 13:49:09.864262,1003087,0.16319
1e12caff-7f00-41de-ad50-6d5cc218f513,0xf82447e4c6bc47ddb1663d35fc9c639d,0x22bb3e6e92264e1781dc500202877047,93.732843,2025-11-13 13:49:09.864262,1004512,0.267775
bd3912b4-81b3-46b5-95d7-b906ea4a3f40,0x831868ae9bab4be58b37de11429827ff,0xd0a0304b16bb48e8bab9865bf6d0fb33,283.641829,2025-11-13 13:49:09.864262,1003116,0.780296
52f08a0c-6d70-420b-8786-1771d6a22a41,0x3c1dafbcb50f45e7a1f4db657fe03886,0x7dbd4860d2dd4dbd8bc5383986ee9854,45.762949,2025-11-13 13:49:09.864262,1003056,0.084753
208d1241-f617-40e3-8e45-0e3b799cae7e,0x4dd9b39751894936ae625ac4bb91cd19,0x8131783ba5684862a4fc89a1e362530b,125.171481,2025-11-13 13:49:09.864262,1004469,0.227014
69873cb8-6a2a-473e-b7d9-23b93da8f436,0x378c8543539442898d3a013b6f7eff13,0x68787fd99e8546c7bd64be31b5469c07,54.286768,2025-11-13 13:49:09.864262,1004743,0.064386
66ca48ee-979c-46d9-b1d9-7e38d9a64724,0xcbd04d5cf353453787ebe38c1aec5ccc,0xa15f91e0d79746ba89f13cedf735f578,193.30182,2025-11-13 13:49:09.864262,1001097,0.481538
437f7fcc-d8eb-4d93-b9db-8734c39587f1,0xf82447e4c6bc47ddb1663d35fc9c639d,0x9a0aea4c76e74d64ac53ec10e910d830,49.471893,2025-11-13 13:49:09.864262,1004647,0.08018
d7e0a82a-7fd0-420b-b41c-810b3e54ea6a,0x76f2b4b6c57a40888e23e1594df44d19,0xa144b04528b24f13b9c5920d2553f9ec,267.821521,2025-11-13 13:49:09.864262,1001155,0.794167
2b520323-2718-4500-846c-501045ed5f12,0xe338fb35e29f450288f1043d2c70c38a,0x34789db69ee843b6a1157b62611f2de7,6.919791,2025-11-13 13:49:09.864262,1000854,0.008285
e83d879f-cb7d-4242-a2c6-b2fa6db46b61,0x086464217e074d08bb8bc5ce380da74e,0x25edec1d130f434d9de19c5a2f5642ee,94.430663,2025-11-13 13:49:09.864262,1004776,0.150268
2b7994fb-0ad4-4551-b301-e68a1f632611,0x6c27876f19f94e8f8bda3c5e2301c9ed,0xb2ef09badedb46d88adcea7613224f1c,53.142789,2025-11-13 13:49:09.864262,1001532,0.101988
bac4e50c-5013-4a35-8337-c5d44561eaaa,0xf9d30f3aea96468db40b1d3b6883e4dc,0x26d9f650cbf14d448bfe1fc397145ade,64.530053,2025-11-13 13:49:09.864262,1003246,0.094872
f148a848-ca2b-49df-96dc-6ca9feb38080,0x584fe3e277454a6cb28515cc4af80e29,0x39e73f330d174cffa7642af148192107,91.738417,2025-11-13 13:49:09.864262,1003249,0.140982
74ef4af1-c2e2-400a-81c4-132959253783,0x568f985ad257496cb02cd99b8b3dd53f,0x950194837d404e9d9139db103ca8cdc9,93.436639,2025-11-13 13:49:09.864262,1003269,0.239469
9fd31583-72de-4977-85ba-40fc902b359a,0x172957476e2d4b33901878d526efdf67,0x0c8da1c29e204dcd93f0da1bb42743af,205.171795,2025-11-13 13:49:09.864262,1003271,0.319574
bccffb4d-fa20-46ae-8595-02b242e73853,0xeaac1f72369e403abd857cba99e80f5d,0xed04cecd576c4e1b891ffda011974811,286.828083,2025-11-13 13:49:09.864262,1000908,0.460099
f7793f7a-ace1-4a35-9a12-eb7978410d81,0x5fc79954c703488e85c82b61e2285f24,0x622f83aff8f742df82f7b4462a202cc5,247.602388,2025-11-13 13:49:09.864262,1000905,0.310534
b9bfdf01-6c4a-48cc-ae5e-e3875baf216e,0xe954f7db54794f90b9842740f297263d,0x3dc02cd62d26429ca48b3baa480fe44c,174.162895,2025-11-13 13:49:09.864262,1000899,0.478612
7f5b7ef2-7467-4433-b647-6cdc284d0f67,0x49534f91f0734b3e992fb9ab29c98b5e,0x5eb66411739d43d5b8532ad90928b108,208.4408,2025-11-13 13:49:09.864262,1004227,0.572638
fb2def34-37ef-49d7-bb7b-e76af1612130,0xa70ff5176f964145ae2cbad9a929e54d,0x0566ad6baa60427cae8af9b2203f8d8e,99.283114,2025-11-13 13:49:09.864262,1000855,0.290141
42e96e98-2ec0-4b58-8ac8-789aafe11fc0,0xe338fb35e29f450288f1043d2c70c38a,0x2b360caf0e8a4e00aa582741bb089481,267.080316,2025-11-13 13:49:09.864262,1002571,0.415082
c57b9266-94db-408b-9d7d-1d7566f7ce65,0xdb046b419e4744a3bb362a8c8cd56161,0xd3285797fa6244c7a5d353f9b882133d,62.523814,2025-11-13 13:49:09.864262,1003429,0.085107
b6850517-6904-4494-9ab1-9c7d44d410b1,0x02315bd5fd5f441084edbe332f8d0b72,0x0ad2fa2f827646cebe68aa236ac50dd5,116.525918,2025-11-13 13:49:09.864262,1000798,0.26229
913b7f6a-05d9-48c6-ac2b-a57d2613ad8b,0x2caed0ad4be3441d9f9fe6bf3fb0b944,0x36b99fe55e344902956c656efe1fe232,235.839786,2025-11-13 13:49:09.864262,1003477,0.445085
2d534bc7-e736-4d52-bdc7-7f21a68d287a,0x800d9c82bd274fd68373bc9463a34bea,0x9e599017670c49b486b5b994fa3cfc49,225.006309,2025-11-13 13:49:09.864262,1001902,0.667033
c6919e2b-f864-4a7c-86cf-efbaa2b4c1b8,0xd475dea16c5e42d1a67d08afcca4211c,0xa951c84f2a904b11b43ac128cd2f9f1c,217.816059,2025-11-13 13:49:09.864262,1001918,0.558162
67881c14-702a-4d84-b4e5-9e5ac2f44000,0xeb79b32249fb417a9d414fccd8eb92cb,0x3c78229619414075a653aa97a1f382c1,272.167185,2025-11-13 13:49:09.864262,1001976,0.342633
1ec21535-65cd-4ca4-bb73-febf9df84a0a,0x5aeef54f45dc487bab7e9e883b9f90ab,0x3d6c426dc48f4ecf84575e2b40650a3e,200.61811,2025-11-13 13:49:09.864262,1003912,0.337983
fa6e6fae-2b78-472f-919e-50a0d1535302,0xa67b108313ad42a49bbea06d31b4f9a9,0x04f24660c6ab40829deb3883b29e59fb,83.238193,2025-11-13 13:49:09.864262,1002030,0.126093
046cc26b-a4a3-48f4-a563-39f90136b696,0x0c2d82a7b93148dfb11d118b7ee7a085,0x8e767bcef0ea46b7a9617e35973c60b5,252.846067,2025-11-13 13:49:09.864262,1003897,0.342597
3d761689-fe27-4ec9-bf58-a7e17c1d3781,0xe6cab624452b4677b2cbfd94459009e0,0x2a83d8bc2ba844cda3ee6c987cbd070a,168.651902,2025-11-13 13:49:09.864262,1003616,0.375196
1d112e82-87ae-4b39-b499-59da9184502a,0x8a365acb123241628c3277927f3abf28,0x90e6ca05e5714d80baf557e46a816ff6,279.508774,2025-11-13 13:49:09.864262,1003843,0.778802
e0574ec2-dd3b-4eb4-83fd-0768796fc223,0x50ccc0f8a7634e9abd45af3e4720804a,0xef8e6419ba2b443991d5e18ffcd715b0,72.896176,2025-11-13 13:49:09.864262,1003665,0.207295
ede54372-13bb-4fa2-a7cc-c07e6b02227c,0x4c8d7afdbf444c74a2b6aa8b13e4a354,0x881e75cb1a8b4845a74ce7aad002bd29,177.848559,2025-11-13 13:49:09.864262,1001026,0.410238
f421fb8d-e30c-42e9-8b37-a419a67b515c,0x2d5b3b186ca24144be85aa1427171bd2,0x0a2bdb839cbe4099b10c407c75da6f90,69.006682,2025-11-13 13:49:09.864262,1002780,0.07533
be67655b-b633-4f26-9765-d53d816666ea,0xf73053454637441fbbcf3b2c5458b210,0x513beadc247640d4a61699497ea63bdb,1034.636414,2025-11-13 13:49:09.864262,1000328,1.309047
e4aca294-ce93-47ae-9996-8ef17a7aaa7d,0x2c2651413eda4db99ad00b8c2d5613f3,0xef25faa35687426dad7f5e6db0779e09,122.246424,2025-11-13 13:49:09.864262,1001038,0.174922
db235cad-15ae-4d7c-a880-899d9c5c6513,0x9c76ea21e1c149ab8f8964fb64117bed,0x8aa3cff2ac7f45079f7d34f826ff089c,260.494964,2025-11-13 13:49:09.864262,1001480,0.472742
c928ca35-b88f-4185-9b77-07509ad48203,0xae18fd1daaec41b9a741ca7a0315e44b,0x958dd6928449457f974b28cbce8657de,255.721612,2025-11-13 13:49:09.864262,1004787,0.298062
7deb76a1-82ed-4a10-b996-76b1ab75951b,0x73c6253f9d8746bf9e6db953b3694cbc,0x2a268b18033c4800bbe37bb56d8084cc,796.67252,2025-11-13 13:52:09.864262,1000106,1.241302
d049f335-2654-4943-ac5f-9629408da7d1,0x73c6253f9d8746bf9e6db953b3694cbc,0x0fc7e41867f140cfa6cdce2d0f4eb8fe,764.450638,2025-11-13 14:06:09.864262,1000094,1.714398
dc1d79bd-514f-4d80-af70-754abffcf4cb,0x73c6253f9d8746bf9e6db953b3694cbc,0xea1c7bc6900e4973afdfe88fe8b4f944,783.396682,2025-11-13 14:08:09.864262,1000095,0.843516
b10844c8-9354-43c2-b17c-8ddf4039dc37,0x73c6253f9d8746bf9e6db953b3694cbc,0x04f24660c6ab40829deb3883b29e59fb,750.10001,2025-11-13 14:11:09.864262,1000101,1.931873
c3972616-b6c1-4207-9b13-b60fd0e22bba,0x73c6253f9d8746bf9e6db953b3694cbc,0x76f2b4b6c57a40888e23e1594df44d19,779.84417,2025-11-13 14:19:09.864262,1000099,0.910154
c80f0c0b-7c5d-48ff-acae-07f64049d637,0x73c6253f9d8746bf9e6db953b3694cbc,0xc0459c194fcc4282b382a0614c70d472,741.516403,2025-11-13 14:23:09.864262,1000104,2.051987
edd9dcdf-c67b-4226-9fd2-86c00db23c2d,0x73c6253f9d8746bf9e6db953b3694cbc,0xdc643b5ece2e4546bad16cee85278575,724.319783,2025-11-13 14:38:09.864262,1000100,2.159144
fd4dea26-1390-4f54-952e-efd7cf403be6,0x73c6253f9d8746bf9e6db953b3694cbc,0xe338fb35e29f450288f1043d2c70c38a,766.53254,2025-11-13 14:45:09.864262,1000102,2.106385
a0d746bd-62f4-43b3-ad6e-66f3bb04c9c5,0xcdbaa2dba0aa4841a2f3332f2c3e6b88,0x6d4f4d7a230b46b1a92ecb15261e2f33,723.427193,2025-11-13 14:49:09.864262,1000699,2.059592
176f538c-7dd0-41d2-a1f0-419597b0e435,0x1561813383ea4b53a0f62c3471008f43,0x8f5b76c6a71a40849a2839d5c41d7bef,770.44961,2025-11-13 14:49:09.864262,1000600,1.071619
cbf80f51-e0b3-4d24-980f-69c8369001d1,0x04f24660c6ab40829deb3883b29e59fb,0x557b558aa7d54ad69f5361119e448a61,738.289213,2025-11-13 14:49:09.864262,1000464,0.88467
8546970e-6ccb-48ad-92f5-ae1365be31a8,0xe535a9b466f4427dae383482e3a8de3d,0xe954f7db54794f90b9842740f297263d,694.266377,2025-11-13 14:49:09.864262,1000619,1.045438
fe232d07-3d20-4b97-940e-71a94f93c0d7,0x73c6253f9d8746bf9e6db953b3694cbc,0x8daf81238e714dbcbdd75abb2451a1dc,728.2727,2025-11-13 15:00:09.864262,1000103,2.112359
8ae3c5c2-b7aa-41bd-a608-63cb842317d2,0x73c6253f9d8746bf9e6db953b3694cbc,0x924ff2dc77b346789590316f39b7ccc2,739.54798,2025-11-13 15:00:09.864262,1000097,0.943325
6bd47d1d-c824-47b0-967d-8c7dc985897e,0x73c6253f9d8746bf9e6db953b3694cbc,0x6e71a8ff38804067a3d0e51eb0e2cae4,750.549244,2025-11-13 15:12:09.864262,1000096,0.983904
595797d1-aa08-4ac8-9aaf-bb7d90912dad,0x73c6253f9d8746bf9e6db953b3694cbc,0x8274bf27ce514f8e92951a391be96f69,754.72485,2025-11-13 15:19:09.864262,1000105,1.2721
6d39a194-2729-4143-b665-785f78139d11,0x73c6253f9d8746bf9e6db953b3694cbc,0x822f21548a24413dba0cd35c67a31619,791.983328,2025-11-13 15:33:09.864262,1000098,1.623457
155a3c5a-93c1-4304-8fd1-5df684f6ac79,0x2caed0ad4be3441d9f9fe6bf3fb0b944,0xeaac1f72369e403abd857cba99e80f5d,711.474743,2025-11-13 15:49:09.864262,1000623,1.21776
3b9d4ffa-2388-4477-9c9b-887d0a2ac4e7,0x924ff2dc77b346789590316f39b7ccc2,0xe98e618cba9f405fa50bd1745a6d4b91,721.445369,2025-11-13 15:49:09.864262,1000450,1.993202
ec48116b-71fa-40b9-994e-4e827d7632e0,0x9fb73fc117774233b1776187079ce20d,0x85e4cd81aab54a5eaceb83d1d792ea56,747.441197,2025-11-13 16:49:09.864262,1000606,1.069153
270b0d6f-33f2-4d4f-be9f-1d6ba5571c74,0xebcb7c30291f4d33b54af6436f48d7fc,0x02d0b4c8f7a84a1fbc0b9ddc6772ee3e,966.034289,2025-11-13 16:49:09.864262,1000315,2.025003
c270892c-4d42-4d51-a391-ea369cc3ec5f,0x557b558aa7d54ad69f5361119e448a61,0x265cba9efb9749e79626eec7b13d85ff,729.997111,2025-11-13 16:49:09.864262,1000465,1.3261
50a3eb9b-a2e6-42a3-996d-05589cbc759b,0x6e71a8ff38804067a3d0e51eb0e2cae4,0x9ed26a6c10ae41028e58a331ca9c5791,732.380122,2025-11-13 16:49:09.864262,1000447,2.163623
9b66b766-d0aa-4437-b8a1-e512813527d6,0x8daf81238e714dbcbdd75abb2451a1dc,0xe5f27cc41b73459e9d5856bdc49bf89d,706.00003,2025-11-13 16:49:09.864262,1000469,1.307078
f71bc3de-8a16-40f9-a76d-f7d4900f8823,0xdc643b5ece2e4546bad16cee85278575,0xb8962f77c8b146ceb0db9131e32b4893,716.201722,2025-11-13 17:49:09.864262,1000460,0.804164
08e06b83-462a-4128-a1e3-6dd60d71cf9d,0xe954f7db54794f90b9842740f297263d,0x5a46feed37ec42ec97573addb8a4caed,693.918141,2025-11-13 17:49:09.864262,1000670,0.81881
13433461-977c-4aee-8545-adb7262ec03c,0x8274bf27ce514f8e92951a391be96f69,0x9214ba4b65034b91bfd797cc4fe0a3e7,731.142474,2025-11-13 17:49:09.864262,1000474,1.016153
3bc10115-f4c3-470b-ac21-7d5918efcd21,0x2b360caf0e8a4e00aa582741bb089481,0x1ec8f34eb1ad4a449f4bdbb92a1e7f9a,752.052328,2025-11-13 18:49:09.864262,1000595,1.764656
cf79e7bd-07ec-4079-b78e-42b36416d005,0xe98e618cba9f405fa50bd1745a6d4b91,0xfe677c52b98147c7ae147aabc7b13ba3,710.376406,2025-11-13 18:49:09.864262,1000451,1.589313
8a7b982f-e56e-4daa-8b0f-896dcb8d17ad,0xe5f27cc41b73459e9d5856bdc49bf89d,0xbca0ebbf641e4247a7ae6a564093be17,697.975234,2025-11-13 19:49:09.864262,1000470,0.735793
4c3b561e-4e1a-4634-b2c4-4d641b5becbe,0x2a268b18033c4800bbe37bb56d8084cc,0x36bf0c205ecb4106905e52e19ef0c4f5,779.58166,2025-11-13 19:49:09.864262,1000476,0.838267
